Source,CH1
Second,Volt
-0.74208000000,-9.80000,
-0.74200000000,-9.80000,
-0.74192000000,-9.80000,
-0.74184000000,-9.80000,
-0.74175993750,-9.80000,
-0.74167993750,-9.80000,
-0.74160000000,-9.80000,
-0.74152000000,-9.80000,
-0.74144000000,-9.80000,
-0.74136000000,-9.80000,
-0.74127993750,-9.80000,
-0.74120000000,-9.80000,
-0.74112000000,-9.80000,
-0.74104000000,-9.80000,
-0.74096000000,-9.80000,
-0.74087993750,-9.80000,
-0.74079993750,-9.80000,
-0.74072000000,-9.80000,
-0.74064000000,-9.80000,
-0.74056000000,-9.80000,
-0.74048000000,-9.80000,
-0.74039993750,-9.80000,
-0.74031993750,-9.80000,
-0.74024000000,-9.80000,
-0.74016000000,-9.80000,
-0.74008000000,-9.80000,
-0.74000000000,-9.80000,
-0.73991993750,-9.80000,
-0.73984000000,-9.80000,
-0.73976000000,-9.80000,
-0.73968000000,-9.80000,
-0.73960000000,-9.80000,
-0.73951993750,-9.80000,
-0.73943993750,-9.80000,
-0.73936000000,-9.80000,
-0.73928000000,-9.80000,
-0.73920000000,-9.80000,
-0.73912000000,-9.80000,
-0.73903993750,-9.80000,
-0.73895993750,-9.80000,
-0.73888000000,-9.80000,
-0.73880000000,-9.80000,
-0.73872000000,-9.80000,
-0.73864000000,-9.80000,
-0.73855993750,-9.80000,
-0.73848000000,-9.80000,
-0.73840000000,-9.80000,
-0.73832000000,-9.80000,
-0.73824000000,-9.80000,
-0.73815993750,-9.80000,
-0.73807993750,-9.80000,
-0.73800000000,-9.80000,
-0.73792000000,-9.80000,
-0.73784000000,-9.80000,
-0.73776000000,-9.80000,
-0.73767993750,-9.80000,
-0.73760000000,-9.80000,
-0.73752000000,-9.80000,
-0.73744000000,-9.80000,
-0.73736000000,-9.80000,
-0.73728000000,-9.80000,
-0.73719993750,-9.80000,
-0.73712000000,-9.80000,
-0.73704000000,-9.80000,
-0.73696000000,-9.80000,
-0.73688000000,-9.80000,
-0.73679993750,-9.80000,
-0.73671993750,-9.80000,
-0.73664000000,-9.80000,
-0.73656000000,-9.80000,
-0.73648000000,-9.80000,
-0.73640000000,-9.80000,
-0.73631993750,-9.80000,
-0.73624000000,-9.80000,
-0.73616000000,-9.80000,
-0.73608000000,-9.80000,
-0.73600000000,-9.80000,
-0.73591993750,-9.80000,
-0.73583993750,-9.80000,
-0.73576000000,-9.80000,
-0.73568000000,-9.80000,
-0.73560000000,-9.80000,
-0.73552000000,-9.80000,
-0.73543993750,-9.80000,
-0.73535993750,-9.80000,
-0.73528000000,-9.80000,
-0.73520000000,-9.80000,
-0.73512000000,-9.80000,
-0.73504000000,-9.80000,
-0.73495993750,-9.60000,
-0.73488000000,-9.20000,
-0.73480000000,-8.80000,
-0.73472000000,-7.80000,
-0.73464000000,-7.00000,
-0.73455993750,-6.20000,
-0.73447993750,-5.00000,
-0.73440000000,-3.40000,
-0.73432000000,-2.00000,
-0.73424000000,-0.20000,
-0.73416000000,1.80000,
-0.73407993750,3.80000,
-0.73399993750,6.20000,
-0.73392000000,8.20000,
-0.73384000000,9.60000,
-0.73376000000,9.60000,
-0.73368000000,9.60000,
-0.73359993750,9.60000,
-0.73352000000,9.60000,
-0.73344000000,9.60000,
-0.73336000000,9.60000,
-0.73328000000,9.60000,
-0.73319993750,9.60000,
-0.73311993750,9.80000,
-0.73304000000,9.60000,
-0.73296000000,9.60000,
-0.73288000000,9.60000,
-0.73280000000,9.80000,
-0.73271993750,9.60000,
-0.73263993750,9.60000,
-0.73256000000,9.80000,
-0.73248000000,9.80000,
-0.73240000000,9.80000,
-0.73232000000,9.60000,
-0.73223993750,9.80000,
-0.73216000000,9.80000,
-0.73208000000,9.80000,
-0.73200000000,9.80000,
-0.73192000000,9.80000,
-0.73183993750,9.80000,
-0.73175993750,9.80000,
-0.73168000000,9.80000,
-0.73160000000,9.80000,
-0.73152000000,9.80000,
-0.73144000000,9.80000,
-0.73135993750,9.80000,
-0.73128000000,9.80000,
-0.73120000000,9.80000,
-0.73112000000,9.80000,
-0.73104000000,9.80000,
-0.73095993750,9.80000,
-0.73087993750,9.80000,
-0.73080000000,9.80000,
-0.73072000000,9.80000,
-0.73064000000,9.80000,
-0.73056000000,9.80000,
-0.73047993750,9.80000,
-0.73039993750,9.80000,
-0.73032000000,10.00000,
-0.73024000000,9.80000,
-0.73016000000,9.80000,
-0.73008000000,10.00000,
-0.72999993750,10.00000,
-0.72992000000,9.80000,
-0.72984000000,9.80000,
-0.72976000000,9.80000,
-0.72968000000,10.00000,
-0.72959993750,10.00000,
-0.72951993750,9.80000,
-0.72944000000,9.80000,
-0.72936000000,9.80000,
-0.72928000000,9.80000,
-0.72920000000,9.80000,
-0.72911993750,10.00000,
-0.72903993750,9.80000,
-0.72896000000,10.00000,
-0.72888000000,10.00000,
-0.72880000000,10.00000,
-0.72872000000,10.00000,
-0.72863993750,10.00000,
-0.72856000000,10.00000,
-0.72848000000,10.00000,
-0.72840000000,10.00000,
-0.72832000000,9.80000,
-0.72823993750,9.80000,
-0.72815993750,10.00000,
-0.72808000000,10.00000,
-0.72800000000,9.80000,
-0.72792000000,10.00000,
-0.72784000000,10.00000,
-0.72775993750,10.00000,
-0.72767993750,10.00000,
-0.72760000000,10.00000,
-0.72752000000,10.00000,
-0.72744000000,10.00000,
-0.72736000000,10.00000,
-0.72727993750,10.00000,
-0.72720000000,9.80000,
-0.72712000000,10.00000,
-0.72704000000,9.80000,
-0.72696000000,10.00000,
-0.72687993750,10.00000,
-0.72679993750,9.80000,
-0.72672000000,9.80000,
-0.72664000000,9.80000,
-0.72656000000,9.80000,
-0.72648000000,10.00000,
-0.72639993750,10.00000,
-0.72631993750,10.00000,
-0.72624000000,10.00000,
-0.72616000000,9.80000,
-0.72608000000,9.80000,
-0.72600000000,9.80000,
-0.72591993750,10.00000,
-0.72584000000,9.80000,
-0.72576000000,10.00000,
-0.72568000000,9.80000,
-0.72560000000,9.80000,
-0.72551993750,9.80000,
-0.72543993750,9.80000,
-0.72536000000,10.00000,
-0.72528000000,9.80000,
-0.72520000000,9.80000,
-0.72512000000,10.00000,
-0.72503993750,9.80000,
-0.72496000000,9.80000,
-0.72488000000,9.80000,
-0.72480000000,9.80000,
-0.72472000000,9.80000,
-0.72463993750,9.80000,
-0.72455993750,9.80000,
-0.72448000000,9.80000,
-0.72440000000,9.80000,
-0.72432000000,9.80000,
-0.72424000000,9.80000,
-0.72415993750,9.80000,
-0.72407993750,10.00000,
-0.72400000000,9.80000,
-0.72392000000,9.80000,
-0.72384000000,9.80000,
-0.72376000000,9.80000,
-0.72367993750,9.80000,
-0.72360000000,9.80000,
-0.72352000000,9.80000,
-0.72344000000,9.80000,
-0.72336000000,9.80000,
-0.72327993750,9.80000,
-0.72319993750,9.80000,
-0.72312000000,9.80000,
-0.72304000000,9.80000,
-0.72296000000,9.80000,
-0.72288000000,9.80000,
-0.72279993750,9.80000,
-0.72271993750,9.80000,
-0.72264000000,10.00000,
-0.72256000000,9.80000,
-0.72248000000,9.80000,
-0.72240000000,9.80000,
-0.72231993750,9.80000,
-0.72224000000,9.80000,
-0.72216000000,9.80000,
-0.72208000000,9.80000,
-0.72200000000,9.80000,
-0.72191993750,9.80000,
-0.72183993750,9.80000,
-0.72176000000,10.00000,
-0.72168000000,9.80000,
-0.72160000000,9.80000,
-0.72152000000,10.00000,
-0.72143993750,9.80000,
-0.72135993750,9.80000,
-0.72128000000,10.00000,
-0.72120000000,9.80000,
-0.72112000000,10.00000,
-0.72104000000,9.80000,
-0.72095993750,9.80000,
-0.72088000000,9.80000,
-0.72080000000,9.80000,
-0.72072000000,9.80000,
-0.72064000000,9.80000,
-0.72055993750,9.80000,
-0.72047993750,9.80000,
-0.72040000000,9.80000,
-0.72032000000,9.80000,
-0.72024000000,10.00000,
-0.72016000000,9.80000,
-0.72007993750,9.80000,
-0.72000000000,9.80000,
-0.71992000000,10.00000,
-0.71984000000,10.00000,
-0.71976000000,9.80000,
-0.71968000000,9.80000,
-0.71959993750,9.80000,
-0.71952000000,10.00000,
-0.71944000000,9.80000,
-0.71936000000,9.80000,
-0.71928000000,9.80000,
-0.71919993750,9.80000,
-0.71911993750,9.80000,
-0.71904000000,9.80000,
-0.71896000000,9.80000,
-0.71888000000,9.80000,
-0.71880000000,9.80000,
-0.71871993750,9.80000,
-0.71864000000,10.00000,
-0.71856000000,9.80000,
-0.71848000000,9.80000,
-0.71840000000,10.00000,
-0.71831993750,9.80000,
-0.71823993750,9.80000,
-0.71816000000,9.80000,
-0.71808000000,9.80000,
-0.71800000000,9.80000,
-0.71792000000,9.80000,
-0.71783993750,9.80000,
-0.71775993750,10.00000,
-0.71768000000,9.80000,
-0.71760000000,9.80000,
-0.71752000000,9.80000,
-0.71744000000,10.00000,
-0.71735993750,9.80000,
-0.71728000000,10.00000,
-0.71720000000,9.80000,
-0.71712000000,9.80000,
-0.71704000000,9.80000,
-0.71695993750,10.00000,
-0.71687993750,10.00000,
-0.71680000000,9.80000,
-0.71672000000,10.00000,
-0.71664000000,9.80000,
-0.71656000000,9.80000,
-0.71647993750,9.80000,
-0.71639993750,9.80000,
-0.71632000000,9.80000,
-0.71624000000,9.80000,
-0.71616000000,9.80000,
-0.71608000000,9.60000,
-0.71599993750,9.60000,
-0.71592000000,9.00000,
-0.71584000000,8.60000,
-0.71576000000,7.80000,
-0.71568000000,7.20000,
-0.71559993750,6.40000,
-0.71551993750,5.40000,
-0.71544000000,4.40000,
-0.71536000000,3.20000,
-0.71528000000,2.00000,
-0.71520000000,0.60000,
-0.71511993750,-1.00000,
-0.71503993750,-2.80000,
-0.71496000000,-4.20000,
-0.71488000000,-6.20000,
-0.71480000000,-7.80000,
-0.71472000000,-9.60000,
-0.71463993750,-9.60000,
-0.71456000000,-9.60000,
-0.71448000000,-9.60000,
-0.71440000000,-9.60000,
-0.71432000000,-9.60000,
-0.71423993750,-9.60000,
-0.71415993750,-9.60000,
-0.71408000000,-9.60000,
-0.71400000000,-9.60000,
-0.71392000000,-9.60000,
-0.71384000000,-9.60000,
-0.71375993750,-9.60000,
-0.71368000000,-9.60000,
-0.71360000000,-9.60000,
-0.71352000000,-9.60000,
-0.71344000000,-9.60000,
-0.71336000000,-9.60000,
-0.71327993750,-9.60000,
-0.71320000000,-9.60000,
-0.71312000000,-9.80000,
-0.71304000000,-9.60000,
-0.71296000000,-9.60000,
-0.71287993750,-9.80000,
-0.71279993750,-8.60000,
-0.71272000000,9.80000,
-0.71264000000,9.60000,
-0.71256000000,6.20000,
-0.71248000000,2.60000,
-0.71239993750,-1.00000,
-0.71232000000,-4.80000,
-0.71224000000,-8.40000,
-0.71216000000,-9.80000,
-0.71208000000,-9.80000,
-0.71199993750,-9.80000,
-0.71191993750,-9.80000,
-0.71184000000,-9.80000,
-0.71176000000,-9.80000,
-0.71168000000,-9.80000,
-0.71160000000,-9.80000,
-0.71151993750,-9.80000,
-0.71143993750,-9.80000,
-0.71136000000,-9.80000,
-0.71128000000,-9.80000,
-0.71120000000,-9.80000,
-0.71112000000,-9.80000,
-0.71103993750,-9.80000,
-0.71096000000,-9.80000,
-0.71088000000,-9.80000,
-0.71080000000,-9.80000,
-0.71072000000,-9.80000,
-0.71063993750,-9.80000,
-0.71055993750,-9.80000,
-0.71048000000,-9.80000,
-0.71040000000,-9.80000,
-0.71032000000,-9.80000,
-0.71024000000,-9.80000,
-0.71015993750,-9.80000,
-0.71007993750,-9.80000,
-0.71000000000,-9.80000,
-0.70992000000,-9.80000,
-0.70984000000,-9.80000,
-0.70976000000,-9.80000,
-0.70967993750,-9.80000,
-0.70960000000,-9.80000,
-0.70952000000,-9.80000,
-0.70944000000,-9.80000,
-0.70936000000,-9.80000,
-0.70927993750,-9.80000,
-0.70919993750,-9.80000,
-0.70912000000,-9.80000,
-0.70904000000,-9.80000,
-0.70896000000,-9.80000,
-0.70888000000,-9.80000,
-0.70879993750,-9.80000,
-0.70872000000,-9.80000,
-0.70864000000,-9.80000,
-0.70856000000,-9.80000,
-0.70848000000,-9.80000,
-0.70840000000,-9.80000,
-0.70831993750,-9.80000,
-0.70824000000,-9.80000,
-0.70816000000,-9.80000,
-0.70808000000,-9.80000,
-0.70800000000,-9.80000,
-0.70791993750,-9.80000,
-0.70783993750,-9.80000,
-0.70776000000,-9.80000,
-0.70768000000,-9.80000,
-0.70760000000,-9.80000,
-0.70752000000,-9.80000,
-0.70743993750,-9.80000,
-0.70736000000,-9.80000,
-0.70728000000,-9.80000,
-0.70720000000,-9.80000,
-0.70712000000,-9.80000,
-0.70704000000,-9.80000,
-0.70695993750,-9.80000,
-0.70688000000,-9.80000,
-0.70680000000,-9.80000,
-0.70672000000,-9.80000,
-0.70664000000,-9.80000,
-0.70655993750,-9.80000,
-0.70647993750,-9.80000,
-0.70640000000,-9.80000,
-0.70632000000,-9.80000,
-0.70624000000,-9.80000,
-0.70616000000,-9.80000,
-0.70607993750,-9.80000,
-0.70600000000,-9.80000,
-0.70592000000,-9.80000,
-0.70584000000,-9.80000,
-0.70576000000,-9.80000,
-0.70567993750,-9.80000,
-0.70559993750,-9.80000,
-0.70552000000,-9.80000,
-0.70544000000,-9.80000,
-0.70536000000,-9.80000,
-0.70528000000,-9.80000,
-0.70519993750,-9.80000,
-0.70511993750,-9.80000,
-0.70504000000,-9.80000,
-0.70496000000,-9.80000,
-0.70488000000,-9.80000,
-0.70480000000,-9.80000,
-0.70471993750,-9.80000,
-0.70464000000,-9.80000,
-0.70456000000,-9.80000,
-0.70448000000,-9.80000,
-0.70440000000,-9.80000,
-0.70431993750,-9.80000,
-0.70423993750,-9.80000,
-0.70416000000,-9.80000,
-0.70408000000,-9.80000,
-0.70400000000,-9.80000,
-0.70392000000,-9.80000,
-0.70383993750,-9.80000,
-0.70375993750,-9.80000,
-0.70368000000,-9.80000,
-0.70360000000,-9.80000,
-0.70352000000,-9.80000,
-0.70344000000,-9.80000,
-0.70335993750,-9.80000,
-0.70328000000,-9.80000,
-0.70320000000,-9.80000,
-0.70312000000,-9.80000,
-0.70304000000,-9.80000,
-0.70295993750,-9.80000,
-0.70287993750,-9.80000,
-0.70280000000,-9.80000,
-0.70272000000,-9.80000,
-0.70264000000,-9.80000,
-0.70256000000,-9.80000,
-0.70247993750,-9.80000,
-0.70240000000,-9.80000,
-0.70232000000,9.60000,
-0.70224000000,9.60000,
-0.70216000000,5.40000,
-0.70208000000,0.40000,
-0.70199993750,-5.20000,
-0.70192000000,-9.80000,
-0.70184000000,-9.80000,
-0.70176000000,-9.80000,
-0.70168000000,-9.80000,
-0.70159993750,-9.80000,
-0.70151993750,-9.80000,
-0.70144000000,-9.80000,
-0.70136000000,-9.80000,
-0.70128000000,-9.80000,
-0.70120000000,-9.80000,
-0.70111993750,-9.80000,
-0.70104000000,-9.80000,
-0.70096000000,-9.80000,
-0.70088000000,-9.80000,
-0.70080000000,-9.80000,
-0.70071993750,-9.80000,
-0.70063993750,-9.80000,
-0.70056000000,-9.80000,
-0.70048000000,-9.80000,
-0.70040000000,-9.80000,
-0.70032000000,-9.80000,
-0.70023993750,-9.80000,
-0.70015993750,-9.80000,
-0.70008000000,-9.80000,
-0.70000000000,-9.80000,
-0.69992000000,-9.80000,
-0.69984000000,-9.80000,
-0.69975993750,-9.80000,
-0.69968000000,-9.80000,
-0.69960000000,-9.80000,
-0.69952000000,-9.80000,
-0.69944000000,-9.80000,
-0.69935993750,-9.80000,
-0.69927993750,-9.80000,
-0.69920000000,-9.80000,
-0.69912000000,-9.80000,
-0.69904000000,-9.80000,
-0.69896000000,-9.80000,
-0.69887993750,-9.80000,
-0.69879993750,-9.80000,
-0.69872000000,-9.80000,
-0.69864000000,-9.60000,
-0.69856000000,-9.00000,
-0.69848000000,-8.40000,
-0.69839993750,-7.80000,
-0.69832000000,-7.20000,
-0.69824000000,-6.20000,
-0.69816000000,-5.20000,
-0.69808000000,-4.00000,
-0.69799993750,-2.80000,
-0.69791993750,-1.40000,
-0.69784000000,0.40000,
-0.69776000000,2.00000,
-0.69768000000,3.80000,
-0.69760000000,5.80000,
-0.69751993750,7.40000,
-0.69743993750,9.60000,
-0.69736000000,9.60000,
-0.69728000000,9.60000,
-0.69720000000,9.60000,
-0.69712000000,9.60000,
-0.69703993750,9.60000,
-0.69696000000,9.60000,
-0.69688000000,9.80000,
-0.69680000000,9.60000,
-0.69672000000,9.60000,
-0.69663993750,9.80000,
-0.69655993750,9.60000,
-0.69648000000,9.80000,
-0.69640000000,9.80000,
-0.69632000000,9.60000,
-0.69624000000,9.80000,
-0.69615993750,9.60000,
-0.69608000000,9.80000,
-0.69600000000,9.80000,
-0.69592000000,9.80000,
-0.69584000000,9.80000,
-0.69576000000,9.80000,
-0.69567993750,9.80000,
-0.69560000000,9.80000,
-0.69552000000,9.80000,
-0.69544000000,9.80000,
-0.69536000000,9.80000,
-0.69527993750,9.80000,
-0.69519993750,9.80000,
-0.69512000000,9.80000,
-0.69504000000,9.80000,
-0.69496000000,9.80000,
-0.69488000000,9.80000,
-0.69479993750,9.80000,
-0.69472000000,9.80000,
-0.69464000000,9.80000,
-0.69456000000,9.80000,
-0.69448000000,9.80000,
-0.69439993750,9.80000,
-0.69431993750,9.80000,
-0.69424000000,9.80000,
-0.69416000000,9.80000,
-0.69408000000,9.80000,
-0.69400000000,9.80000,
-0.69391993750,9.80000,
-0.69383993750,9.80000,
-0.69376000000,9.80000,
-0.69368000000,10.00000,
-0.69360000000,9.80000,
-0.69352000000,10.00000,
-0.69343993750,9.80000,
-0.69336000000,9.80000,
-0.69328000000,10.00000,
-0.69320000000,9.80000,
-0.69312000000,10.00000,
-0.69303993750,9.80000,
-0.69295993750,9.80000,
-0.69288000000,10.00000,
-0.69280000000,10.00000,
-0.69272000000,9.80000,
-0.69264000000,10.00000,
-0.69255993750,10.00000,
-0.69247993750,10.00000,
-0.69240000000,9.80000,
-0.69232000000,10.00000,
-0.69224000000,9.80000,
-0.69216000000,9.80000,
-0.69207993750,9.80000,
-0.69200000000,10.00000,
-0.69192000000,9.80000,
-0.69184000000,10.00000,
-0.69176000000,9.80000,
-0.69167993750,10.00000,
-0.69159993750,10.00000,
-0.69152000000,10.00000,
-0.69144000000,9.80000,
-0.69136000000,10.00000,
-0.69128000000,10.00000,
-0.69119993750,10.00000,
-0.69112000000,9.80000,
-0.69104000000,10.00000,
-0.69096000000,9.80000,
-0.69088000000,10.00000,
-0.69080000000,9.80000,
-0.69071993750,10.00000,
-0.69064000000,9.80000,
-0.69056000000,10.00000,
-0.69048000000,9.80000,
-0.69040000000,9.80000,
-0.69031993750,10.00000,
-0.69023993750,9.80000,
-0.69016000000,9.80000,
-0.69008000000,9.80000,
-0.69000000000,9.80000,
-0.68992000000,9.80000,
-0.68983993750,10.00000,
-0.68976000000,10.00000,
-0.68968000000,10.00000,
-0.68960000000,9.80000,
-0.68952000000,9.80000,
-0.68944000000,9.80000,
-0.68935993750,10.00000,
-0.68928000000,10.00000,
-0.68920000000,10.00000,
-0.68912000000,9.80000,
-0.68904000000,9.80000,
-0.68895993750,9.80000,
-0.68887993750,10.00000,
-0.68880000000,10.00000,
-0.68872000000,9.80000,
-0.68864000000,9.80000,
-0.68856000000,9.80000,
-0.68847993750,9.80000,
-0.68840000000,9.80000,
-0.68832000000,9.80000,
-0.68824000000,10.00000,
-0.68816000000,9.80000,
-0.68807993750,10.00000,
-0.68799993750,9.80000,
-0.68792000000,9.80000,
-0.68784000000,10.00000,
-0.68776000000,9.80000,
-0.68768000000,9.80000,
-0.68759993750,10.00000,
-0.68751993750,9.80000,
-0.68744000000,9.80000,
-0.68736000000,9.80000,
-0.68728000000,9.80000,
-0.68720000000,9.80000,
-0.68711993750,9.80000,
-0.68704000000,9.80000,
-0.68696000000,9.80000,
-0.68688000000,9.80000,
-0.68680000000,9.80000,
-0.68671993750,9.80000,
-0.68663993750,9.80000,
-0.68656000000,9.80000,
-0.68648000000,9.80000,
-0.68640000000,9.80000,
-0.68632000000,9.80000,
-0.68623993750,10.00000,
-0.68615993750,10.00000,
-0.68608000000,9.80000,
-0.68600000000,10.00000,
-0.68592000000,9.80000,
-0.68584000000,10.00000,
-0.68575993750,9.80000,
-0.68568000000,9.80000,
-0.68560000000,10.00000,
-0.68552000000,9.80000,
-0.68544000000,9.80000,
-0.68535993750,10.00000,
-0.68527993750,10.00000,
-0.68520000000,10.00000,
-0.68512000000,10.00000,
-0.68504000000,10.00000,
-0.68496000000,9.80000,
-0.68487993750,9.80000,
-0.68480000000,9.80000,
-0.68472000000,9.80000,
-0.68464000000,9.80000,
-0.68456000000,10.00000,
-0.68448000000,10.00000,
-0.68439993750,9.80000,
-0.68432000000,9.80000,
-0.68424000000,9.80000,
-0.68416000000,10.00000,
-0.68408000000,9.80000,
-0.68399993750,9.80000,
-0.68391993750,10.00000,
-0.68384000000,9.80000,
-0.68376000000,9.80000,
-0.68368000000,10.00000,
-0.68360000000,9.80000,
-0.68351993750,10.00000,
-0.68344000000,9.80000,
-0.68336000000,9.80000,
-0.68328000000,9.80000,
-0.68320000000,10.00000,
-0.68312000000,9.80000,
-0.68303993750,9.80000,
-0.68296000000,9.80000,
-0.68288000000,9.80000,
-0.68280000000,9.80000,
-0.68272000000,10.00000,
-0.68263993750,9.80000,
-0.68255993750,9.80000,
-0.68248000000,10.00000,
-0.68240000000,9.80000,
-0.68232000000,9.80000,
-0.68224000000,9.80000,
-0.68215993750,9.80000,
-0.68208000000,10.00000,
-0.68200000000,9.80000,
-0.68192000000,10.00000,
-0.68184000000,9.80000,
-0.68175993750,9.80000,
-0.68167993750,10.00000,
-0.68160000000,9.80000,
-0.68152000000,9.80000,
-0.68144000000,9.80000,
-0.68136000000,9.80000,
-0.68127993750,9.80000,
-0.68119993750,9.80000,
-0.68112000000,9.80000,
-0.68104000000,9.80000,
-0.68096000000,9.80000,
-0.68088000000,9.80000,
-0.68079993750,10.00000,
-0.68072000000,10.00000,
-0.68064000000,9.80000,
-0.68056000000,9.80000,
-0.68048000000,9.80000,
-0.68039993750,9.80000,
-0.68031993750,10.00000,
-0.68024000000,10.00000,
-0.68016000000,9.80000,
-0.68008000000,9.80000,
-0.68000000000,9.80000,
-0.67991993750,10.00000,
-0.67983993750,9.80000,
-0.67976000000,9.80000,
-0.67968000000,9.80000,
-0.67960000000,9.80000,
-0.67952000000,10.00000,
-0.67943993750,9.80000,
-0.67936000000,9.80000,
-0.67928000000,9.80000,
-0.67920000000,9.80000,
-0.67912000000,9.80000,
-0.67903993750,9.80000,
-0.67895993750,10.00000,
-0.67888000000,9.80000,
-0.67880000000,9.80000,
-0.67872000000,9.80000,
-0.67864000000,10.00000,
-0.67855993750,9.80000,
-0.67848000000,9.80000,
-0.67840000000,9.80000,
-0.67832000000,9.80000,
-0.67824000000,9.80000,
-0.67816000000,9.80000,
-0.67807993750,9.80000,
-0.67800000000,9.80000,
-0.67792000000,9.80000,
-0.67784000000,9.80000,
-0.67776000000,9.80000,
-0.67767993750,9.80000,
-0.67759993750,9.80000,
-0.67752000000,10.00000,
-0.67744000000,10.00000,
-0.67736000000,9.80000,
-0.67728000000,9.80000,
-0.67719993750,9.80000,
-0.67712000000,9.60000,
-0.67704000000,9.40000,
-0.67696000000,8.80000,
-0.67688000000,8.20000,
-0.67680000000,7.60000,
-0.67671993750,6.80000,
-0.67664000000,5.80000,
-0.67656000000,4.40000,
-0.67648000000,3.00000,
-0.67640000000,1.60000,
-0.67631993750,-0.20000,
-0.67623993750,-2.00000,
-0.67616000000,-4.00000,
-0.67608000000,-6.20000,
-0.67600000000,-8.60000,
-0.67592000000,-9.60000,
-0.67583993750,-9.60000,
-0.67576000000,-9.60000,
-0.67568000000,-9.60000,
-0.67560000000,-9.60000,
-0.67552000000,-9.60000,
-0.67543993750,-9.60000,
-0.67535993750,-9.60000,
-0.67528000000,-9.60000,
-0.67520000000,-9.60000,
-0.67512000000,-9.60000,
-0.67504000000,-9.60000,
-0.67495993750,-9.60000,
-0.67487993750,-9.60000,
-0.67480000000,-9.60000,
-0.67472000000,-9.60000,
-0.67464000000,-9.60000,
-0.67456000000,-9.60000,
-0.67447993750,-9.60000,
-0.67440000000,-9.60000,
-0.67432000000,-9.60000,
-0.67424000000,-9.60000,
-0.67416000000,-9.80000,
-0.67407993750,-9.60000,
-0.67399993750,-9.80000,
-0.67392000000,-9.60000,
-0.67384000000,-9.80000,
-0.67376000000,-9.80000,
-0.67368000000,-9.60000,
-0.67359993750,-9.80000,
-0.67352000000,-9.80000,
-0.67344000000,-9.80000,
-0.67336000000,-9.80000,
-0.67328000000,-9.80000,
-0.67320000000,-9.80000,
-0.67311993750,-9.80000,
-0.67304000000,-9.80000,
-0.67296000000,-9.80000,
-0.67288000000,-9.80000,
-0.67280000000,-9.80000,
